address,age,area,bedroom,direction,elevator,floor,furnished,lat,link,livingroom,lon,title,totalFloor,totalPrice,unitPrice
天通苑北二区,2005,214,5, 南 北 , 无电梯,高楼层, 精装 ,40.082903,http://bj.lianjia.com/xiaoqu/1111027380040/,3,116.431552,商满五年，北二优质6+7复式，精装，南北双露台,6,660,30823
东晶国际,2002,180,3, 东 西 , 有电梯,高楼层, 精装 ,39.805889,http://bj.lianjia.com/xiaoqu/1111027373716/,2,116.500382,东晶国际 三居室 业主诚心出售 看房方便,18,605,33612
海棠湾一期,2011,82,2, 南 北 , 有电梯,低楼层, 精装 ,39.875677,http://bj.lianjia.com/xiaoqu/1111027375320/,1,116.671332,海棠湾南北通透两居，满两年，诚心出售,26,518,62773
望京西园三区,2000,102,2, 东南 , 有电梯,中楼层, 精装 ,40.004978,http://bj.lianjia.com/xiaoqu/1111027380321/,2,116.482018,三区 东南金角两居 商品房 高原值 前排楼 不临街 观景,22,740,72189
建东苑,2003,109,3, 南 北 , 无电梯,高楼层, 精装 ,39.922146,http://bj.lianjia.com/xiaoqu/1111027377088/,2,116.588913,建东苑  南北通透三居室  精装修,6,580,53041
索家坟,1989,58,2, 南 , 有电梯,低楼层, 简装 ,39.957398,http://bj.lianjia.com/xiaoqu/1111027379333/,1,116.366996,西直门 索家坟首钢小区 双南向双阳台两居室无遮挡,16,500,85325
北京青年城,2004,146,3, 南 北 , 无电梯,高楼层, 简装 ,40.0364,http://bj.lianjia.com/xiaoqu/1111027375924/,2,116.445628,五环边上 青年城南北通透3居室 双阳台,6,700,47727
晨月园,2007,57,1, 南 , 有电梯,低楼层, 简装 ,39.964722,http://bj.lianjia.com/xiaoqu/1111027376686/,1,116.288983,晨月园南向一居，满两年，不临街，装修好,17,630,110449
观澳园,2005,84,2, 东南 , 无电梯,高楼层, 简装 ,40.039649,http://bj.lianjia.com/xiaoqu/1111027374488/,2,116.376661,观澳园 东南两居室 带学区名额 户口可迁走,5,560,66312
合立方,2010,109,3, 南 , 有电梯,中楼层, 精装 ,40.063191,http://bj.lianjia.com/xiaoqu/1111027375135/,1,116.416572,立水桥 南向三居室 主卧带独立卫生间 诚心出售,21,530,48624
胜古南里,1981,73,3, 南 北 , 无电梯,低楼层, 其他 ,39.978036,http://bj.lianjia.com/xiaoqu/1111027379248/,1,116.421749,胜古南里 中石化家属楼 三居室 满五年 家庭仅有的住房,6,575,77766
梵谷水郡,2005,92,3, 西南 北 , 有电梯,低楼层, 精装 ,39.966511,http://bj.lianjia.com/xiaoqu/1111027374215/,1,116.512916,总价低 两居的价格买三居 无税 精装梵谷水郡三居,24,540,58652
天通西苑三区,2003,228,3, 东 南 北 , 有电梯,高楼层, 精装 ,40.082585,http://bj.lianjia.com/xiaoqu/1111027380054/,2,116.416156,商品房总价低 精装三居室 双露台 层高3米1,32,515,22588
沸城,2009,144,3, 南 北 , 有电梯,高楼层, 精装 ,39.839454,http://bj.lianjia.com/xiaoqu/1111027374137/,1,116.250173,满五年 婚房装修 高层视野开阔 南北通透,25,530,36671
那尔水晶城,2005,161,3, 南 北 , 有电梯,中楼层, 精装 ,39.763661,http://bj.lianjia.com/xiaoqu/1111027378478/,2,116.345128,那尔水晶城 三居室 带保姆间 已满五年 名下无其他住房,6,690,42662
京汉旭城,2006,86,2, 南 北 , 有电梯,高楼层, 精装 ,39.896656,http://bj.lianjia.com/xiaoqu/1111027377174/,2,116.233381,京汉旭城 2室2厅 575万,17,575,66313
苹果社区南区,2005,95,2, 北 , 有电梯,中楼层, 精装 ,39.903804,http://bj.lianjia.com/xiaoqu/1111027378713/,1,116.476447,南区复式，业主诚意出售，装修保养超级好,27,680,70908
重聚园,2001,115,3, 南 北 , 无电梯,中楼层, 精装 ,39.899968,http://bj.lianjia.com/xiaoqu/1111027382550/,2,116.236106,五环里 重聚园 南北通透 婚房装修 三居室,6,598,51793
益星园,2004,111,3, 南 北 , 有电梯,高楼层, 其他 ,39.841598,http://bj.lianjia.com/xiaoqu/1111027382166/,1,116.375872,益星园 3室1厅 780万,10,780,70025
怡馨家园,2003,114,3, 南 北 , 有电梯,中楼层, 精装 ,40.125799,http://bj.lianjia.com/xiaoqu/1111027382152/,2,116.654682,怡馨家园南北通透3居 双阳台开放式厨房三南卧精装修,18,508,44546
郁金香舍,2004,127,3, 南 北 , 无电梯,中楼层, 简装 ,39.799319,http://bj.lianjia.com/xiaoqu/1111027381819/,2,116.508046,郁金香舍 南北朝向 三居室 阳台入户,5,760,59618
观澳园,2005,98,2, 南 北 , 无电梯,中楼层, 精装 ,40.039649,http://bj.lianjia.com/xiaoqu/1111027374488/,2,116.376661,观澳园 中间层南北两居室，满五年,5,700,71211
新街坊,2004,122,2, 南 , 有电梯,中楼层, 精装 ,40.040731,http://bj.lianjia.com/xiaoqu/1111027380920/,2,116.429289,全南两居+观景楼层+采光充足+诚心出售,19,670,54547
厂洼小区,1989,54,2, 南 北 , 无电梯,高楼层, 简装 ,39.96579,http://bj.lianjia.com/xiaoqu/1111027376611/,1,116.309984,厂洼小区 南北通透小两居 适宜居住,6,520,95064
后现代城,2008,106,3, 南 , 有电梯,低楼层, 其他 ,39.905367,http://bj.lianjia.com/xiaoqu/1111027375357/,1,116.493655,后现代城 精装南向大复式 诚意出售 随时看房,18,615,57552
工体北路,1988,64,2, 东北 , 无电梯,中楼层, 简装 ,39.939067,http://bj.lianjia.com/xiaoqu/1111027374715/,0,116.447018,工体北路小区，电梯两居室。满五年公房,16,555,85821
北苑家园望春园,2008,148,3, 东 东南 北 , 有电梯,中楼层, 毛坯 ,40.052808,http://bj.lianjia.com/xiaoqu/1111027376257/,4,116.42537,北苑家园望春园、高楼层、观景房、无遮挡,25,650,43919
翠微路16号院,1983,94,3, 南 北 , 无电梯,中楼层, 简装 ,39.916549,http://bj.lianjia.com/xiaoqu/1111027376587/,1,116.309696,公主坟 船舶大院 全明格局三居室 看房方便,5,799,84640
新文化街,1985,60,2, 南 北 , 有电梯,高楼层, 精装 ,39.909543,http://bj.lianjia.com/xiaoqu/1111027381284/,1,116.374945,金融街 新文化街  总价低的两居室,13,780,130000
半岛国际公寓,2005,95,2, 东南 , 有电梯,低楼层, 精装 ,39.976971,http://bj.lianjia.com/xiaoqu/1111027375762/,1,116.45782,太阳宫东南两居  安静社区 交通便利,18,790,83080
新华西街,2000,112,3, 南 北 , 无电梯,高楼层, 精装 ,39.913517,http://bj.lianjia.com/xiaoqu/1111027380876/,1,116.652665,通州万达广场 精装三居 紧邻北苑地铁 免征税费,6,550,48803
龙泽苑东区,2005,164,4, 南 北 , 无电梯,高楼层, 精装 ,40.07892,http://bj.lianjia.com/xiaoqu/1111027378234/,1,116.333765,南北露台  小区中间位置  原值高  看房方便,6,610,37196
安园,1993,61,2, 南 北 , 无电梯,高楼层, 简装 ,40.006843,http://bj.lianjia.com/xiaoqu/1111027375671/,1,116.417045,安园 2室1厅 520万,6,520,83899
北一街8号,2006,139,3, 南 北 , 有电梯,中楼层, 简装 ,40.16981,http://bj.lianjia.com/xiaoqu/1111027376252/,2,116.276905,北一街8号 南北通透 大阳台  靠谱出售 ,9,500,35972
望园东里,2000,96,3, 东北 , 有电梯,中楼层, 简装 ,39.873528,http://bj.lianjia.com/xiaoqu/1111027380521/,1,116.295938,望园东里 3室1厅 550万,24,550,56789
安化北里,1989,68,2, 东南 , 有电梯,低楼层, 精装 ,39.898639,http://bj.lianjia.com/xiaoqu/1111027375590/,1,116.441608,培新学区 东南两居室 带储物间 带电梯,17,600,87439
巧克力城,2004,95,2, 南 北 , 有电梯,低楼层, 简装 ,39.822298,http://bj.lianjia.com/xiaoqu/1111027378846/,1,116.450891,首套购房无个税  商品房   诚心出售,11,510,53538
逸成东苑,2004,65,1, 西 , 有电梯,低楼层, 精装 ,40.01918,http://bj.lianjia.com/xiaoqu/1111027381533/,1,116.35572,学院路 逸成东苑 正规一居室 免征个税 诚意出售,10,550,84616
广安苑一期,1999,58,2, 南 北 , 有电梯,高楼层, 精装 ,39.894089,http://bj.lianjia.com/xiaoqu/1111027374492/,1,116.351617,广安苑一期 南北通透 精装带电梯 小两居 看房方便,11,680,115431
和平街十五区1号院,1997,68,2, 南 北 , 有电梯,高楼层, 简装 ,39.971099,http://bj.lianjia.com/xiaoqu/1111027375185/,1,116.437104,和平街十五区1号院 2室1厅 520万,18,520,75626
天桥北里,2002,79,2, 西南 , 有电梯,中楼层, 精装 ,39.891691,http://bj.lianjia.com/xiaoqu/1111027379974/,1,116.403304,西南朝向两居室，带电梯，满五年，诚意出售,12,638,80709
朝阳无限,2003,111,2, 北 , 有电梯,低楼层, 精装 ,39.92401,http://bj.lianjia.com/xiaoqu/1111027376679/,1,116.518451,朝阳无限二居满五年，家庭名下就这一套房产，装修好,21,620,55601
三庙街,1988,58,2, 南 北 , 无电梯,高楼层, 精装 ,39.902901,http://bj.lianjia.com/xiaoqu/1111027379491/,1,116.37324,长椿街 三庙街 全明格局 南北通透两居室,6,600,103235
第三区,2009,86,2, 东南 , 有电梯,中楼层, 精装 ,39.884391,http://bj.lianjia.com/xiaoqu/1111027373881/,2,116.334817,西城区 第三区 商住两用 不限购,15,560,64688
靓景明居,2005,142,3, 南 北 , 有电梯,高楼层, 精装 ,39.889841,http://bj.lianjia.com/xiaoqu/1111027377211/,1,116.643924,靓景明居 3室1厅 780万,12,780,54930
红联北村,1993,66,2, 东 西 , 有电梯,低楼层, 精装 ,39.960581,http://bj.lianjia.com/xiaoqu/1111027375125/,1,116.365812,北邮附小红联北村两居大客厅带电梯采光好户型方正,14,580,87088
大件厂宿舍,1986,73,3, 东 南 北 , 无电梯,低楼层, 精装 ,39.913862,http://bj.lianjia.com/xiaoqu/1111027373711/,1,116.301268,翠微小学学区房 南北通透三居室 全明格局 诚心出售,6,750,101903
世纪星城三期,2009,98,2, 南 北 , 有电梯,高楼层, 精装 ,39.901842,http://bj.lianjia.com/xiaoqu/1111027379371/,2,116.640671,满五年 免税房 精装修 高楼层 南北通透 看房随时 ,18,580,59184
DBC加州小镇,2007,113,3, 南 北 , 有电梯,低楼层, 其他 ,39.873245,http://bj.lianjia.com/xiaoqu/1111027376743/,2,116.689244,加州小镇B区 通透板楼三居 满5年免税,11,610,53698
团结湖南里,1985,81,3, 西北 , 无电梯,低楼层, 简装 ,39.929539,http://bj.lianjia.com/xiaoqu/1111027379876/,1,116.469302,团结湖南里简装三居，户型方正，西北朝向。,15,520,63969
二里庄小区,1993,57,2, 南 北 , 无电梯,高楼层, 精装 ,40.002169,http://bj.lianjia.com/xiaoqu/1111027374116/,1,116.371677,二里庄 双卧朝南  客厅17.4平 朝北 带窗户,6,550,95074
美景东方,2002,97,2, 南 北 , 有电梯,高楼层, 精装 ,39.875691,http://bj.lianjia.com/xiaoqu/1111027378305/,2,116.47638,美景一期，南北通透大两居，中高层，免税房,9,660,67965
武夷花园牡丹园,2002,127,3, 南 北 , 无电梯,高楼层, 精装 ,39.92475,http://bj.lianjia.com/xiaoqu/1111027378251/,2,116.704315,南北通透 复式三居 精装修 诚心出售,7,689,54125
干杨树,1998,91,3, 东北 , 有电梯,低楼层, 简装 ,39.996743,http://bj.lianjia.com/xiaoqu/1111027374818/,1,116.426051,干杨树小区 国管局大院 三居诚意出售,20,780,85181
中海城圣朝菲,2010,99,2, 东 西 , 有电梯,中楼层, 精装 ,39.845158,http://bj.lianjia.com/xiaoqu/1111027382458/,2,116.458792,大型社区，上市物业、精装修！！！,20,700,70565
角门13号院,1995,97,3, 东 南 西 , 无电梯,高楼层, 精装 ,39.848059,http://bj.lianjia.com/xiaoqu/1111027377266/,1,116.382098,角门13号院  正规三居 满五年  中间层,6,515,52702
柏林爱乐三期,2007,113,3, 南 北 , 有电梯,高楼层, 精装 ,39.92974,http://bj.lianjia.com/xiaoqu/1111027375967/,2,116.59503,柏林三期 精装南北通透三居室 满五年 换房诚售,11,660,58186
天通苑东三区,2002,128,3, 南 北 , 无电梯,中楼层, 精装 ,40.078153,http://bj.lianjia.com/xiaoqu/1111027380050/,1,116.445871,东三区南北精装修3居室，商品房满5年唯一,7,530,41236
新康家园,2004,100,2, 东 西 , 无电梯,中楼层, 精装 ,39.806319,http://bj.lianjia.com/xiaoqu/1111027380989/,2,116.495037,已购待售  户型通透 精装修 落地窗,6,535,53319
广渠家园,2009,71,2, 西 , 有电梯,高楼层, 精装 ,39.898084,http://bj.lianjia.com/xiaoqu/1111027374680/,2,116.455654,广渠家园 方正户型可改三居 临近地铁,29,565,78977
育新花园,1999,86,2, 西南 , 有电梯,低楼层, 简装 ,40.062427,http://bj.lianjia.com/xiaoqu/1111027382146/,1,116.352299,育新花园 电梯2居 满五年公房 可签约 上学名额未占用,20,610,70399
椿树园,1999,67,2, 东 西 , 有电梯,高楼层, 简装 ,39.900454,http://bj.lianjia.com/xiaoqu/1111027376564/,1,116.385168,东西通透两居室 税费少 诚意出售,13,680,100831
左右坊,2009,90,2, 南 北 , 有电梯,低楼层, 精装 ,39.847498,http://bj.lianjia.com/xiaoqu/1111027382744/,1,116.377942,马家堡 复式正规两居室 近地铁 可上赵登禹,16,520,57778
阳光花园,2009,89,2, 南 北 , 有电梯,中楼层, 其他 ,39.850859,http://bj.lianjia.com/xiaoqu/1111027381661/,1,116.389141, 阳光花园 南北通透两居 满五年且家庭名下无其它房产,19,650,73026
爱这城三期,2009,92,2, 东 南 , 有电梯,低楼层, 简装 ,39.918474,http://bj.lianjia.com/xiaoqu/1111027375677/,2,116.513736,爱这城三期 东南两居室 日照充足 诚意出售 ,18,640,68855
顺驰领海,2009,105,2, 南 北 , 有电梯,低楼层, 精装 ,39.781506,http://bj.lianjia.com/xiaoqu/1111027379117/,2,116.325341,南北通透大两居 主卧客厅朝南 精装,11,520,49187
金地仰山,2012,89,3, 南 北 , 有电梯,中楼层, 精装 ,39.770087,http://bj.lianjia.com/xiaoqu/1111027377095/,1,116.318055,金地仰山 南北通透小三居 精装修 满两年 ,18,500,55587
首开国风美唐一期,2012,93,2, 南 北 , 有电梯,中楼层, 精装 ,40.084023,http://bj.lianjia.com/xiaoqu/1111043464865/,1,116.365355,美唐一期 花园景观 电梯洋房 精装修 紧邻地铁 满二年,11,575,61828
天通苑中苑,2008,153,3, 南 北 , 有电梯,低楼层, 精装 ,40.077562,http://bj.lianjia.com/xiaoqu/1111027380057/,2,116.432684,中苑 电梯3室2厅明厨明卫 精装修采光好 商满五年唯一,15,650,42456
小经厂胡同,1982,56,3, 南 北 , 无电梯,中楼层, 简装 ,39.949245,http://bj.lianjia.com/xiaoqu/1111027380916/,1,116.411494,南北通透三居室 满五年 低楼层,5,618,109459
北苑家园望春园,2008,104,2, 东南 , 有电梯,高楼层, 精装 ,40.052808,http://bj.lianjia.com/xiaoqu/1111027376257/,2,116.42537,望春园东南两居    随时签约   诚心出售,25,595,56797
临镜苑,2008,122,3, 南 北 , 有电梯,高楼层, 精装 ,39.939735,http://bj.lianjia.com/xiaoqu/1111027377936/,2,116.122491,临镜苑二期 南北通透精装三居 带电梯 ,18,570,46467
新中西街,1990,58,2, 南 北 , 无电梯,低楼层, 精装 ,39.938213,http://bj.lianjia.com/xiaoqu/1111027381477/,1,116.444278,精装两居，随时看房，近地铁公交，史家实验学区房,7,550,93953
景泰西里西区,2005,83,2, 东 南 西 , 有电梯,高楼层, 简装 ,39.869475,http://bj.lianjia.com/xiaoqu/1111027377413/,1,116.414356,东城区05年社区 东西通透挂南窗 高楼层,13,580,69188
畅柳园,2003,69,2, 南 北 , 无电梯,中楼层, 精装 ,39.88826,http://bj.lianjia.com/xiaoqu/1111027376481/,1,116.38999,南北通透 中间楼层  精装修  业主诚心出售,16,575,82615
北三环中路,1980,65,2, 南 北 , 无电梯,高楼层, 简装 ,39.973902,http://bj.lianjia.com/xiaoqu/1111027376071/,1,116.390148,南北通透两居室诚心出售随时可签,6,670,102291
紫金庄园,1998,67,2, 南 , 有电梯,低楼层, 简装 ,39.972347,http://bj.lianjia.com/xiaoqu/1111027382572/,1,116.314388,紫金庄园  南向两居 满五年公房 诚心出售,22,510,75702
星城国际,2002,152,3, 西南 , 有电梯,高楼层, 精装 ,39.985968,http://bj.lianjia.com/xiaoqu/1111027380612/,1,116.49709,星城国际三居室楼层高无遮挡采光棒,26,763,49991
首开常青藤二期,2011,96,3, 南 北 , 有电梯,中楼层, 精装 ,39.968509,http://bj.lianjia.com/xiaoqu/1111041517016/,1,116.544378,一梯两户，南北通透带电梯，小三居,9,660,68750
安贞西里,1984,72,3, 南 北 , 有电梯,低楼层, 简装 ,39.978491,http://bj.lianjia.com/xiaoqu/1111027375686/,1,116.404579,安贞西里 电梯南北三居 楼下公园地铁 送4平米阳台面积,16,598,83056
和谐家园一区,2006,124,3, 南 北 , 无电梯,低楼层, 精装 ,40.091609,http://bj.lianjia.com/xiaoqu/1111027375384/,1,116.366736,不临街不把边的2层两卫三居，商品房性质,6,580,46587
花涧溪,2006,105,2, 南 北 , 有电梯,高楼层, 精装 ,39.880775,http://bj.lianjia.com/xiaoqu/1111027375096/,1,116.677997,花涧溪六层板楼带电梯赠阁楼南北通透两居室,6,628,59352
民岳家园,2003,102,2, 西南 , 有电梯,低楼层, 精装 ,39.88631,http://bj.lianjia.com/xiaoqu/1111027378429/,1,116.276474,民岳家园  西南向两居室   业主诚意出售,22,520,50976
世华泊郡,2012,85,2, 南 , 有电梯,高楼层, 精装 ,40.05675,http://bj.lianjia.com/xiaoqu/1111041153546/,2,116.430966,北苑世华泊郡南向两居室精装修视野好业主诚售,27,705,82660
百环花园,2001,146,3, 南 , 有电梯,低楼层, 简装 ,39.879498,http://bj.lianjia.com/xiaoqu/1111027375844/,1,116.466167,百环花园 全南向三居 电梯楼无遮挡 户型好 采光好,28,660,45187
洪茂沟社区,1994,66,2, 东 南 北 , 无电梯,高楼层, 精装 ,39.924298,http://bj.lianjia.com/xiaoqu/1111027375162/,1,116.34905,洪茂沟社区 满五年唯一 南北通透 1994年的,4,733,109896
红杉一品,2009,113,3, 南 北 , 有电梯,中楼层, 精装 ,40.130253,http://bj.lianjia.com/xiaoqu/1111027375292/,2,116.653551,人车分流社区 精装拎包入住诚意卖房,18,530,46903
首师大附中宿舍楼,1984,68,3, 南 北 , 无电梯,中楼层, 简装 ,39.937186,http://bj.lianjia.com/xiaoqu/1111027379542/,1,116.306367,首师大附中新出 南北三居 满五年附中家属楼 诚心出售,6,650,94753
天畅园,2008,101,2, 东 , 有电梯,中楼层, 精装 ,40.03926,http://bj.lianjia.com/xiaoqu/1111027379786/,2,116.422621,天畅园 东向两居  满两年 免征增值税 精装修拎包入住,32,600,59003
鑫融皓月,2008,100,2, 东 西 , 无电梯,低楼层, 精装 ,39.851741,http://bj.lianjia.com/xiaoqu/1111027381100/,1,116.237063,精装一层带小院 满二年 免增值税 带地下室,6,550,54532
龙泽苑西区,2003,109,2, 西南 , 有电梯,低楼层, 精装 ,40.078658,http://bj.lianjia.com/xiaoqu/1111027378235/,1,116.327584,龙泽苑西区电梯两居室 全明格局,22,530,48442
九龙山庄二区,1996,124,3, 南 北 , 无电梯,高楼层, 精装 ,39.808698,http://bj.lianjia.com/xiaoqu/1111027377255/,2,116.351264,九龙山庄二区 南北通透三居室 业主诚心出售,6,500,40029
